date,dividend
2000-05-29,0.4321
2001-05-30,0.5283
2002-06-27,0.428
2003-06-19,1.1412
2004-07-01,1.7118
2005-07-13,3.4034
2006-07-25,4.6201
2007-06-27,4.5245
2008-06-25,6.5982
2009-07-23,0.8738
2010-07-08,4.3689
2011-07-07,7.2816
2012-07-04,3.8835
2013-07-22,0.65
2014-07-04,2.5
2015-07-21,1.2
2016-07-06,3.5
2017-07-06,5.6
2018-07-05,7.0
2019-06-26,6.2
2020-07-01,3.8
2021-07-27,2.5
2022-06-28,4.8
2023-06-14,0.95
2024-07-10,1.25
2025-07-01,0.5
2026-06-24,0.6
