date,dividend
2003-06-09,0.8214
2009-06-19,0.6382
2010-06-04,1.0621
2010-07-06,1.0582
2011-08-02,1.3182
2012-07-31,1.4742
2013-07-18,1.4936
2014-07-03,0.9157
2015-07-09,1.0752
2016-07-12,1.963
2017-07-11,3.0978
2018-07-11,4.1311
2019-07-11,3.9984
2020-07-23,6.1903
2021-08-09,6.4956
2022-08-04,5.9987
2023-08-02,7.4998
2024-07-31,9.9956
2025-07-30,11.0
2026-07-30,15.0
