date,dividend
2000-06-05,0.5615
2001-06-05,0.6801
2001-06-06,0.6801
2002-06-13,0.5236
2003-06-12,0.9605
2004-06-15,1.4408
2005-06-22,2.6436
2006-07-05,3.4729
2007-07-03,3.954
2008-07-08,5.627
2009-07-08,1.7308
2010-07-15,3.8462
2011-07-11,6.5385
2012-07-09,3.8462
2013-07-17,1.2
2014-07-03,1.9
2015-07-15,1.7
2016-07-13,3.6
2017-07-12,4.6
2018-07-11,5.7
2019-07-02,5.8
2020-07-02,4.4
2021-07-30,2.4
2022-07-05,8.2
2023-06-27,4.2
2024-07-23,1.0
2025-07-15,0.5
2026-06-30,0.5
