date,dividend
2003-08-15,2.7032
2004-07-22,3.4732
2005-07-14,3.6153
2006-07-13,3.8255
2007-07-18,3.7828
2008-07-01,2.8258
2009-07-06,5.2078
2010-07-05,5.5865
2011-06-30,4.6243
2012-07-09,5.16
2013-07-08,5.5
2014-06-27,5.6
2015-06-26,5.6
2016-06-30,5.6
2017-07-11,5.208
2018-07-10,5.6
2019-07-09,5.549
2020-07-17,4.75
2021-08-23,4.2996
2022-07-08,4.3
2023-06-30,4.3
2024-07-08,4.3
2025-07-09,4.5
2026-07-09,4.7443
