date,dividend
2005-09-07,0.0996
2007-08-20,1.5564
2008-08-13,2.4393
2009-07-27,0.6483
2010-07-27,0.513
2011-08-12,1.0189
2012-08-20,1.1361
2013-07-30,2.0926
2014-08-13,2.5921
2015-08-10,3.9955
2016-08-15,3.1903
2017-08-09,2.7553
2018-08-10,2.4993
2019-08-13,2.4987
2020-08-13,1.998
2021-09-06,4.1915
2022-06-29,6.996
2023-06-30,8.7932
2024-07-01,5.2023
2025-07-02,5.2961
2026-07-03,6.5848
