date,dividend
2019-05-02,0.4
2019-10-22,0.56
2020-10-21,0.358
2021-10-19,2.09
2022-04-20,0.238
2022-10-19,0.984
2023-04-21,0.114
2023-10-19,1.2
2024-04-18,5.153
2024-10-17,1.321
2025-04-23,0.073
2025-10-20,1.063
