date,dividend
2001-10-03,0.223
2005-08-04,0.1951
2006-08-08,0.2517
2007-08-01,1.1782
2008-07-24,1.6763
2011-08-18,0.1471
2012-07-13,0.6714
2014-07-14,0.3837
2015-07-16,0.6742
2016-07-07,0.6714
2018-08-10,0.2935
2019-07-19,0.3913
2020-08-21,0.7827
2023-09-01,0.2972
2025-08-29,0.7031
