date,dividend
2018-12-21,2.492
2019-11-26,2.266
2020-11-18,2.09
2021-11-17,4.3
2022-11-17,2.8
2023-08-17,1.22
2023-11-21,1.1
2024-02-29,1.21
2024-05-21,3.38
2024-08-20,3.38
2024-11-19,2.38
2025-02-19,0.593
2025-05-20,0.593
2025-08-19,0.652
2025-11-19,0.652
2026-03-03,0.752
2026-05-20,0.752
2026-08-19,1.458
