date,dividend
2024-08-01,0.063
2024-09-03,0.063
2024-10-02,0.063
2024-10-04,0.063
2024-10-31,0.063
2024-11-01,0.063
2024-12-03,0.063
2024-12-31,0.05
2025-02-11,0.05
2025-03-05,0.05
2025-04-01,0.05
2025-05-02,0.05
2025-06-03,0.04
2025-07-01,0.068
2025-07-31,0.068
2025-09-02,0.068
2025-10-02,0.072
2025-11-03,0.072
2025-12-02,0.072
2026-01-02,0.072
2026-02-02,0.072
2026-03-11,0.072
2026-03-31,0.072
2026-05-04,0.072
2026-06-02,0.072
2026-07-02,0.125
2026-07-31,0.125
