date,dividend
2003-08-13,0.7632
2004-08-12,1.6527
2005-07-21,3.6494
2006-07-20,6.2691
2007-07-20,7.5778
2008-08-06,8.437
2009-08-05,4.5
2010-07-28,4.9991
2011-07-14,5.7984
2012-07-11,4.5989
2013-08-15,5.5929
2014-08-14,6.0
2015-07-14,10.0
2016-07-12,9.0
2017-07-11,7.0
2018-07-12,7.1
2019-07-12,8.8
2020-07-13,10.5
2021-08-17,15.6
2022-07-12,51.5
2023-07-11,37.0
2024-07-10,32.0
2025-07-09,28.0
2026-07-13,23.0
