date,dividend
2020-02-04,0.01
2020-07-20,0.072
2021-01-22,0.123
2021-07-20,0.222
2022-01-18,0.12
2022-07-18,1.128
2023-01-30,1.128
2023-07-18,1.445
2024-01-17,1.5
2024-07-25,1.7
2024-07-26,1.7
2025-01-22,1.9
2025-07-24,1.4
2026-01-20,1.4
2026-07-27,1.4
