date,dividend
2022-03-16,0.015
2022-09-19,0.24
2022-12-16,0.15
2023-03-16,0.15
2023-06-16,0.15
2023-09-18,0.33
2023-12-18,0.3
2024-03-18,0.34
2024-06-19,0.45
2024-09-18,0.27
2024-12-17,0.45
2025-03-18,0.45
2025-06-17,0.4
2025-09-16,0.4
2025-12-16,0.6
2026-03-17,0.7
