date,dividend
2000-06-13,6.0544
2001-06-29,6.3066
2002-07-17,12.6133
2003-08-01,4.4344
2004-08-09,5.3212
2005-07-22,5.8534
2006-08-21,4.7217
2007-08-16,7.0465
2008-08-29,82.3802
2009-08-18,72.7142
2010-05-18,7.5249
2011-07-29,11.4754
2012-08-08,14.5
2013-08-08,19.173
2014-08-11,19.5
2015-08-10,17.0
2016-08-05,15.0
2017-08-08,17.0
2018-07-03,15.0
2019-07-08,15.0
2020-06-24,14.0
2021-08-02,26.0
2022-07-29,42.0
2023-07-04,15.0
2024-07-03,17.0
2025-06-26,34.0
2026-07-01,42.0
