date,dividend
2022-10-19,0.2
2023-01-17,0.2
2023-04-21,0.29
2023-07-18,0.18
2023-10-19,0.2
2024-01-17,0.24
2024-04-18,0.23
2024-07-16,0.25
2024-10-17,0.66
2025-01-17,0.39
2025-04-18,0.2
2025-07-16,0.16
2025-10-20,0.3
2026-01-19,0.65
2026-04-20,0.75
2026-07-16,1.0
