date,dividend
2011-09-09,1.45
2013-10-01,1.4812
2014-09-05,2.7679
2015-08-04,4.0374
2016-08-02,5.0297
2017-08-01,4.9287
2018-07-30,4.0017
2019-07-31,3.5009
2020-06-30,4.5005
2021-06-30,4.4888
2022-06-30,5.0014
2023-07-04,4.0034
2024-06-27,4.0006
2025-06-17,4.5028
2026-06-15,4.0094
