date,dividend
2024-01-17,0.208
2024-03-21,0.246
2024-05-23,0.36
2024-07-25,0.36
2024-07-26,0.36
2024-09-20,0.43
2024-11-26,0.43
2025-01-22,0.16
2025-03-20,0.25
2025-05-27,0.07
2025-07-24,0.18
2025-09-22,0.118
2025-11-25,0.129
2026-01-20,0.141
2026-03-23,0.15
2026-05-26,0.31
2026-07-27,0.25
