date,dividend
2000-06-26,0.3302
2001-06-13,0.7607
2002-06-20,0.9509
2003-06-23,1.6641
2004-06-17,2.9045
2005-06-22,2.6359
2008-07-18,0.1196
2011-07-28,0.5978
2015-07-16,0.7317
2016-07-20,0.6707
2017-07-20,1.6098
2018-08-02,1.6463
2019-07-24,1.0366
2020-07-23,0.9146
2021-07-22,1.8293
2022-07-28,3.0488
2023-07-20,2.439
2024-07-26,1.4634
2025-07-24,1.3537
2025-09-25,2.1951
