date,dividend
2005-07-07,11.7445
2006-07-06,5.1607
2007-07-12,84.7041
2015-07-09,1.9481
2016-07-21,2.8
2017-06-20,1.5
2018-06-28,3.5087
2019-07-04,7.1105
2020-07-02,1.4973
2021-08-05,1.2966
2022-06-30,3.7028
2023-06-28,2.1304
2026-07-07,1.3471
