date,dividend
2012-05-29,1.2722
2013-06-26,1.1063
2014-07-28,1.2169
2015-07-28,1.9822
2016-08-02,2.3736
2017-07-27,2.6033
2018-07-31,2.9678
2019-07-31,3.2802
2020-06-23,3.8484
2021-08-05,4.3922
2022-06-22,5.5342
2023-08-01,6.0212
2024-07-18,6.2376
2025-07-30,5.9804
2026-07-29,5.8
