date,close
2025-09-08,19.89
2025-09-09,19.97
2025-09-10,20.09
2025-09-11,20.1
2025-09-12,20.24
2025-09-15,20.29
2025-09-16,20.37
2025-09-17,20.27
2025-09-18,20.35
2025-09-19,20.48
2025-09-22,20.61
2025-09-23,20.66
2025-09-24,20.61
2025-09-25,20.61
2025-09-26,20.46
2025-09-30,20.59
2025-10-01,20.46
2025-10-02,20.47
2025-10-03,20.5
2025-10-07,20.69
2025-10-08,20.71
2025-10-09,20.74
2025-10-13,20.54
2025-10-14,20.43
2025-10-15,20.42
2025-10-16,20.58
2025-10-17,20.59
2025-10-20,20.68
2025-10-21,20.72
2025-10-22,20.74
2025-10-23,20.73
2025-10-27,20.95
2025-10-28,20.88
2025-10-29,20.97
2025-10-30,20.96
2025-10-31,20.94
2025-11-03,20.91
2025-11-04,20.79
2025-11-05,20.68
2025-11-06,20.77
2025-11-07,20.56
2025-11-10,20.57
2025-11-11,20.61
2025-11-12,20.63
2025-11-13,20.64
2025-11-14,20.5
2025-11-17,20.35
2025-11-18,19.99
2025-11-19,19.91
2025-11-20,20.21
2025-11-21,19.97
2025-11-24,20.2
2025-11-25,20.18
2025-11-26,20.39
2025-11-27,20.55
2025-11-28,20.47
2025-12-01,20.49
2025-12-02,20.64
2025-12-03,20.68
2025-12-04,20.75
2025-12-05,20.83
2025-12-08,20.89
2025-12-09,20.9
2025-12-10,20.88
2025-12-11,20.76
2025-12-12,20.88
2025-12-15,20.84
2025-12-16,20.8
2025-12-17,20.98
2025-12-18,20.96
2025-12-19,21.11
2025-12-22,21.31
2025-12-23,21.23
2025-12-24,21.22
2025-12-26,21.19
2025-12-29,21.35
2025-12-30,21.32
2025-12-31,21.33
2026-01-02,21.48
2026-01-05,21.53
2026-01-06,21.61
2026-01-07,21.81
2026-01-08,21.73
2026-01-09,21.71
2026-01-12,21.88
2026-01-13,21.94
2026-01-14,21.97
2026-01-15,22.01
2026-01-16,22.25
2026-01-19,22.41
2026-01-20,22.44
2026-01-21,22.26
2026-01-22,22.48
2026-01-23,22.58
2026-01-26,22.87
2026-01-27,23.08
2026-01-28,23.1
2026-01-29,22.88
2026-01-30,22.41
2026-02-02,22.08
2026-02-03,22.41
2026-02-04,22.48
2026-02-05,22.35
2026-02-06,22.3
2026-02-09,22.67
2026-02-10,22.82
2026-02-11,23.0
2026-02-23,23.24
2026-02-24,23.51
2026-02-25,23.58
2026-02-26,23.74
2026-03-02,23.38
2026-03-03,22.95
2026-03-04,22.06
2026-03-05,22.4
2026-03-06,22.39
2026-03-09,21.75
2026-03-10,22.0
2026-03-11,22.46
2026-03-12,22.27
2026-03-13,22.3
2026-03-16,22.43
2026-03-17,22.62
2026-03-18,22.85
