date,dividend
2021-11-16,0.06
2022-02-22,0.35
2022-08-16,0.19
2022-11-16,0.1
2023-02-16,0.1
2023-05-17,0.1
2023-08-16,0.26
2023-11-16,0.09
2024-02-27,0.1
2024-05-17,0.1
2024-08-16,0.7
2024-11-18,0.6
2025-02-18,0.55
2025-05-19,0.4
2025-08-18,0.4
2025-11-18,0.4
2026-02-26,0.4
2026-05-19,0.6
2026-08-18,2.05
