date,dividend
2002-06-20,0.6364
2003-07-22,0.7929
2004-07-21,1.0558
2005-07-21,1.1252
2006-07-20,0.7612
2007-07-19,0.6619
2008-07-03,0.9929
2010-08-11,1.3224
2011-08-17,0.7289
2012-08-09,0.7288
2013-07-01,0.7662
2014-06-23,1.1492
2015-06-30,2.2985
2016-06-27,1.5323
2017-07-03,1.5323
2018-06-26,1.7622
2019-07-04,1.5323
2020-07-01,1.5323
2021-07-26,2.2985
2022-07-27,2.9497
2023-07-20,1.3274
2024-07-19,2.3229
2025-07-01,4.1463
2026-07-01,4.25
