date,dividend
2000-06-21,0.7225
2001-06-27,1.1079
2002-08-12,0.7429
2003-08-05,1.5134
2004-07-29,2.0397
2005-08-04,1.9518
2006-08-03,2.86
2007-08-02,3.7052
2008-07-14,3.4646
2009-07-20,1.9732
2010-07-19,3.0584
2011-07-06,3.6086
2016-07-14,0.5
2018-07-05,0.7
2019-07-04,0.77
2020-07-02,0.7768
2021-06-30,1.5
2022-06-30,2.28
2023-06-29,1.5
2024-06-20,1.6
2025-06-19,1.7
