date,dividend
2000-07-14,0.8542
2001-07-03,0.9806
2002-06-26,0.8175
2003-06-20,1.4326
2004-06-28,1.6923
2005-06-23,1.908
2006-06-16,2.4835
2007-07-16,3.9115
2008-07-15,5.1674
2009-07-14,3.4896
2010-07-14,4.1866
2011-07-26,5.18
2012-07-19,3.4841
2013-07-08,5.2753
2014-07-03,5.7828
2015-06-30,6.6801
2016-07-07,5.0
2017-07-03,5.0
2018-07-02,5.0
2019-07-02,5.0
2020-07-02,5.0
2021-07-20,5.5
2022-06-29,5.5
2023-06-30,9.84
2024-06-18,6.43
2025-06-17,7.0
2026-06-17,11.6
