date,dividend
2001-06-07,0.426
2002-06-14,0.4438
2003-08-21,0.5119
2004-08-03,0.6247
2005-08-24,0.1512
2006-08-10,0.3507
2007-08-09,0.4874
2008-08-07,0.7616
2009-08-06,0.4995
2010-08-05,0.5
2011-08-09,0.5269
2012-08-09,1.0473
2013-08-13,0.8
2014-08-13,2.0
2015-08-12,3.0
2016-08-16,1.0
2017-08-16,3.5
2018-08-22,4.5
2019-08-26,4.5
2020-08-24,4.2
2021-08-23,6.1
2022-08-17,10.5
2023-08-28,6.6
2024-08-26,5.4
2025-08-25,5.0
2026-08-20,4.2
