date,dividend
2003-08-07,0.2874
2004-07-15,0.2683
2005-08-30,0.3406
2008-07-10,0.4765
2009-08-13,0.1319
2010-07-08,0.6597
2012-07-25,0.16
2013-07-23,0.4401
2014-06-26,0.5202
2015-07-16,0.5068
2016-07-15,0.3039
2017-07-14,0.3769
2018-07-04,0.4683
2019-07-02,0.7576
2020-06-29,0.5472
2021-07-09,1.0505
2022-06-28,1.3132
2023-06-29,0.7214
2024-06-27,1.0068
2025-07-01,1.447
2026-07-21,1.7308
