date,close
2020-08-17,40.29
2020-08-18,40.34
2020-08-19,40.62
2020-08-20,40.47
2020-08-21,40.53
2020-08-24,40.9
2020-08-25,40.71
2020-08-26,40.24
2020-08-27,40.31
2020-08-28,39.34
2020-08-31,39.6
2020-09-01,39.7
2020-09-02,40.11
2020-09-03,40.53
2020-09-04,40.67
2020-09-07,39.88
2020-09-08,39.89
2020-09-09,40.3
2020-09-10,40.07
2020-09-11,40.26
2020-09-14,40.3
2020-09-15,40.25
2020-09-16,40.15
2020-09-17,39.98
2020-09-18,39.96
2020-09-21,39.58
2020-09-22,39.96
2020-09-23,40.04
2020-09-24,40.35
2020-09-25,40.27
2020-09-28,40.2
2020-09-29,39.98
2020-09-30,39.98
2020-10-05,39.25
2020-10-06,38.55
2020-10-07,38.77
2020-10-08,38.47
2020-10-12,38.49
2020-10-13,38.57
2020-10-14,38.81
2020-10-15,39.16
2020-10-16,39.12
2020-10-19,38.75
2020-10-20,38.63
2020-10-21,38.03
2020-10-22,38.14
2020-10-23,37.83
2020-10-26,38.14
2020-10-27,38.31
2020-10-28,38.53
2020-10-29,38.39
2020-10-30,38.35
2020-11-02,37.91
2020-11-03,38.12
2020-11-04,38.35
2020-11-05,38.92
2020-11-06,38.72
2020-11-09,38.22
2020-11-10,37.64
2020-11-11,37.12
2020-11-12,37.42
2020-11-13,37.97
2020-11-16,37.93
2020-11-17,37.74
2020-11-18,38.14
2020-11-19,38.3
2020-11-20,38.56
2020-11-23,38.67
2020-11-24,38.36
2020-11-25,38.05
2020-11-26,38.07
2020-11-27,38.17
2020-11-30,38.39
2020-12-01,38.41
2020-12-02,37.88
2020-12-03,37.5
2020-12-04,37.45
2020-12-07,37.04
2020-12-08,37.24
2020-12-09,37.18
2020-12-10,37.32
2020-12-11,37.54
2020-12-14,37.44
2020-12-15,37.6
2020-12-16,37.35
2020-12-17,37.31
2020-12-18,37.34
2020-12-21,37.23
2020-12-22,37.31
2020-12-23,37.42
2020-12-24,37.12
2020-12-25,37.22
2020-12-28,37.12
2020-12-29,37.13
2020-12-30,37.14
2020-12-31,37.18
2021-01-04,37.17
2021-01-05,37.11
2021-01-06,36.52
2021-01-07,35.89
2021-01-08,35.65
2021-01-11,35.72
2021-01-12,35.6
2021-01-13,35.64
2021-01-14,35.92
2021-01-15,35.93
2021-01-18,35.94
2021-01-19,35.74
2021-01-20,35.84
2021-01-21,35.86
2021-01-22,35.64
2021-01-25,35.75
2021-01-26,36.19
2021-01-27,36.17
2021-01-28,36.35
2021-01-29,36.18
2021-02-01,35.84
2021-02-02,35.71
2021-02-03,35.58
2021-02-04,35.2
2021-02-05,35.28
2021-02-17,34.41
2021-02-18,34.43
2021-02-19,34.18
2021-02-22,33.5
2021-02-23,33.57
2021-02-24,33.47
2021-02-25,33.26
2021-02-26,32.83
2021-03-02,33.41
2021-03-03,33.13
2021-03-04,32.81
2021-03-05,32.48
2021-03-08,32.77
2021-03-09,33.24
2021-03-10,33.46
2021-03-11,33.26
2021-03-12,32.94
2021-03-15,32.47
2021-03-16,32.72
2021-03-17,32.72
2021-03-18,32.28
2021-03-19,32.51
2021-03-22,32.81
2021-03-23,32.81
2021-03-24,33.38
2021-03-25,33.29
2021-03-26,33.21
2021-03-29,33.14
2021-03-30,32.66
2021-03-31,32.88
2021-04-01,32.93
2021-04-07,33.16
2021-04-08,33.03
2021-04-09,33.24
2021-04-12,33.29
2021-04-13,33.13
2021-04-14,33.3
2021-04-15,33.25
2021-04-16,33.36
2021-04-19,33.39
2021-04-20,32.99
2021-04-21,33.17
2021-04-22,33.38
2021-04-23,33.34
2021-04-26,33.17
2021-04-27,33.06
2021-04-28,32.76
2021-04-29,32.76
2021-05-03,32.72
2021-05-04,32.91
2021-05-05,33.09
2021-05-06,33.13
2021-05-07,33.16
2021-05-10,32.72
2021-05-11,32.63
2021-05-12,32.53
2021-05-13,32.25
2021-05-14,32.29
2021-05-17,32.54
2021-05-18,32.36
2021-05-19,32.26
2021-05-20,32.27
2021-05-21,32.47
2021-05-24,32.51
2021-05-25,32.59
2021-05-26,32.8
2021-05-27,32.78
2021-05-28,32.6
2021-05-31,32.48
2021-06-01,32.46
2021-06-02,32.55
2021-06-03,32.6
2021-06-04,32.57
2021-06-07,32.78
2021-06-08,32.88
2021-06-09,33.1
2021-06-10,33.34
2021-06-11,33.39
2021-06-15,33.26
2021-06-16,33.0
2021-06-17,33.08
2021-06-18,33.8
2021-06-21,34.83
2021-06-22,33.95
2021-06-23,34.08
2021-06-24,34.05
2021-06-25,34.0
2021-06-28,33.64
2021-06-29,33.93
2021-06-30,33.97
2021-07-01,34.0
2021-07-02,34.28
2021-07-05,34.35
2021-07-06,34.3
2021-07-07,34.8
2021-07-08,35.27
2021-07-09,35.02
2021-07-12,34.84
2021-07-13,34.75
2021-07-14,34.54
2021-07-15,34.98
2021-07-16,35.08
2021-07-19,35.37
2021-07-20,36.0
2021-07-21,35.74
2021-07-22,35.24
2021-07-23,35.46
2021-07-26,35.59
2021-07-27,35.32
2021-07-28,35.62
2021-07-29,35.45
2021-07-30,35.4
2021-08-02,35.48
2021-08-03,35.82
2021-08-04,35.73
2021-08-05,35.66
2021-08-06,35.51
2021-08-09,35.0
2021-08-10,34.92
2021-08-11,34.6
2021-08-12,34.65
2021-08-13,34.74
2021-08-16,35.32
2021-08-17,35.29
2021-08-18,35.21
2021-08-19,35.46
2021-08-20,35.79
2021-08-23,35.63
2021-08-24,35.55
2021-08-25,35.4
2021-08-26,35.17
2021-08-27,35.25
2021-08-30,35.32
2021-08-31,35.36
2021-09-01,34.99
2021-09-02,35.14
2021-09-03,35.16
2021-09-06,34.84
2021-09-07,34.84
2021-09-08,34.84
2021-09-09,35.0
2021-09-10,35.14
2021-09-13,35.11
2021-09-14,35.19
2021-09-15,35.5
2021-09-16,35.47
2021-09-17,35.4
2021-09-22,35.48
2021-09-23,35.75
2021-09-24,34.95
2021-09-27,34.84
2021-09-28,34.61
2021-09-29,34.29
2021-09-30,34.43
2021-10-01,34.51
2021-10-04,34.41
2021-10-05,34.51
2021-10-06,34.04
2021-10-07,34.22
2021-10-08,34.06
2021-10-12,34.05
2021-10-13,34.39
2021-10-14,34.6
2021-10-15,34.71
2021-10-18,34.48
2021-10-19,34.62
2021-10-20,34.11
2021-10-21,33.93
2021-10-22,33.95
2021-10-25,34.18
2021-10-26,34.12
2021-10-27,34.3
2021-10-28,34.91
2021-10-29,34.57
2021-11-01,34.91
2021-11-02,34.79
2021-11-03,34.98
2021-11-04,34.49
2021-11-05,34.87
2021-11-08,35.3
2021-11-09,35.36
2021-11-10,35.59
2021-11-11,35.17
2021-11-12,35.21
2021-11-15,35.02
2021-11-16,34.71
2021-11-17,34.44
2021-11-18,34.71
2021-11-19,34.69
2021-11-22,35.07
2021-11-23,34.73
2021-11-24,34.65
2021-11-25,34.71
2021-11-26,35.27
2021-11-29,35.43
2021-11-30,35.5
2021-12-01,35.62
2021-12-02,35.9
2021-12-03,35.99
2021-12-06,36.29
2021-12-07,35.87
2021-12-08,35.83
2021-12-09,35.27
2021-12-10,35.31
2021-12-13,35.28
2021-12-14,35.81
2021-12-15,35.77
2021-12-16,35.61
2021-12-17,35.62
2021-12-20,36.03
2021-12-21,35.64
2021-12-22,35.53
2021-12-23,35.51
2021-12-24,35.36
2021-12-27,35.29
2021-12-28,35.33
2021-12-29,35.22
2021-12-30,34.79
2022-01-03,35.09
2022-01-04,34.42
2022-01-05,34.13
2022-01-06,33.8
2022-01-07,33.93
2022-01-10,33.68
2022-01-11,34.05
2022-01-12,34.04
2022-01-13,33.92
2022-01-14,34.06
2022-01-17,33.55
2022-01-18,33.51
2022-01-19,33.18
2022-01-20,33.34
2022-01-21,33.85
2022-01-24,33.85
2022-01-25,33.81
2022-01-26,33.81
2022-02-07,33.39
2022-02-08,33.13
2022-02-09,33.16
2022-02-10,33.17
2022-02-11,32.77
2022-02-14,32.87
2022-02-15,32.84
2022-02-16,32.4
2022-02-17,32.59
2022-02-18,32.57
2022-02-21,32.78
2022-02-22,33.24
2022-02-23,33.0
2022-02-24,33.25
2022-02-25,33.01
2022-03-01,33.36
2022-03-02,33.76
2022-03-03,33.11
2022-03-04,33.5
2022-03-07,33.96
2022-03-08,33.7
2022-03-09,33.52
2022-03-10,33.03
2022-03-11,32.89
2022-03-14,32.78
2022-03-15,32.39
2022-03-16,32.35
2022-03-17,32.63
2022-03-18,32.12
2022-03-21,32.46
2022-03-22,31.83
2022-03-23,31.4
2022-03-24,32.01
2022-03-25,32.02
2022-03-28,31.54
2022-03-29,31.93
2022-03-30,32.26
2022-03-31,32.27
2022-04-01,32.29
2022-04-06,31.55
2022-04-07,31.6
2022-04-08,31.43
2022-04-11,30.99
2022-04-12,30.64
2022-04-13,30.59
2022-04-14,30.77
2022-04-15,30.43
2022-04-18,30.19
2022-04-19,30.21
2022-04-20,29.95
2022-04-21,30.37
2022-04-22,30.19
2022-04-25,30.39
2022-04-26,30.38
2022-04-27,30.75
2022-04-28,30.59
2022-04-29,30.55
2022-05-03,29.97
2022-05-04,30.03
2022-05-05,29.91
2022-05-06,29.49
2022-05-09,28.97
2022-05-10,29.31
2022-05-11,29.64
2022-05-12,30.13
2022-05-13,29.97
2022-05-16,29.89
2022-05-17,29.54
2022-05-18,29.26
2022-05-19,29.75
2022-05-20,29.94
2022-05-23,30.07
2022-05-24,29.87
2022-05-25,30.2
2022-05-26,30.29
2022-05-27,30.03
2022-05-30,29.78
2022-05-31,29.41
2022-06-01,29.29
2022-06-02,29.52
2022-06-06,29.34
2022-06-07,29.03
2022-06-08,29.21
2022-06-09,29.09
2022-06-10,29.13
2022-06-13,29.1
2022-06-14,28.5
2022-06-15,28.08
2022-06-16,28.36
2022-06-17,28.66
2022-06-20,28.68
2022-06-21,28.39
2022-06-22,28.46
2022-06-23,29.0
2022-06-24,29.21
2022-06-27,28.56
2022-06-28,28.61
2022-06-29,28.81
2022-06-30,29.05
2022-07-01,29.48
2022-07-04,29.57
2022-07-05,29.39
2022-07-06,30.02
2022-07-07,29.64
2022-07-08,29.34
2022-07-11,29.02
2022-07-12,29.57
2022-07-13,29.55
2022-07-14,29.77
2022-07-15,29.96
2022-07-18,30.05
2022-07-19,29.7
2022-07-20,29.49
2022-07-21,29.63
2022-07-22,30.08
2022-07-25,30.42
2022-07-26,30.4
2022-07-27,30.38
2022-07-28,30.17
2022-07-29,30.43
2022-08-01,30.46
2022-08-02,31.28
2022-08-03,30.76
2022-08-04,30.86
2022-08-05,30.82
2022-08-08,30.34
2022-08-09,30.69
2022-08-10,30.64
2022-08-11,30.41
2022-08-12,29.82
2022-08-15,29.96
2022-08-16,30.09
2022-08-17,30.05
2022-08-18,29.83
2022-08-19,29.73
2022-08-22,29.41
2022-08-23,29.45
2022-08-24,29.46
2022-08-25,29.14
2022-08-26,29.31
2022-08-29,29.53
2022-08-30,29.81
2022-08-31,29.73
2022-09-01,29.36
2022-09-02,29.17
2022-09-05,29.38
2022-09-06,29.26
2022-09-07,28.86
2022-09-08,29.27
2022-09-12,28.92
2022-09-13,28.8
2022-09-14,28.91
2022-09-15,29.03
2022-09-16,29.24
2022-09-19,29.09
2022-09-20,29.16
2022-09-21,28.98
2022-09-22,29.4
2022-09-23,28.78
2022-09-26,28.87
2022-09-27,28.63
2022-09-28,27.94
2022-09-29,28.53
2022-09-30,28.51
2022-10-03,28.45
2022-10-04,28.67
2022-10-05,28.46
2022-10-06,28.15
2022-10-07,28.02
2022-10-11,27.44
2022-10-12,27.58
2022-10-13,27.65
2022-10-14,27.59
2022-10-17,27.47
2022-10-18,27.34
2022-10-19,27.22
2022-10-20,26.85
2022-10-21,26.4
2022-10-24,26.28
2022-10-25,26.12
2022-10-26,26.7
2022-10-27,26.78
2022-10-28,27.12
2022-10-31,26.99
2022-11-01,26.97
