date,dividend
2001-08-09,0.0367
2005-10-05,0.0202
2006-07-07,0.0386
2007-08-09,0.0867
2008-08-07,1.1428
2009-07-29,0.9574
2010-07-26,2.1003
2011-07-26,2.5419
2012-08-22,1.2508
2013-07-18,1.0006
2014-08-21,1.0006
2015-09-21,1.5394
2016-07-13,3.9024
2017-09-11,3.252
2018-09-07,2.2764
2019-10-02,2.9268
2020-02-20,0.6504
2020-09-24,0.6504
2021-09-24,1.4342
2022-09-26,3.1535
2023-09-26,0.4329
2024-09-26,0.4762
2025-09-25,2.0
