date,dividend
2021-10-19,0.432
2022-01-18,0.039
2022-04-20,0.031
2022-07-18,0.168
2022-10-19,0.208
2023-01-30,0.208
2023-04-21,0.208
2023-07-18,0.208
2023-10-19,0.208
2024-01-17,0.208
2024-04-22,0.188
2024-07-25,0.133
2024-07-26,0.133
2024-10-24,0.188
2025-01-22,0.22
2025-04-23,0.22
2025-07-24,0.22
2025-10-23,0.5
2026-01-20,0.51
2026-04-23,1.05
2026-07-27,1.753
