date,dividend
2004-07-08,1.4244
2005-07-19,3.0253
2006-07-18,4.3012
2007-06-20,4.2718
2008-06-18,6.3154
2009-07-07,1.2
2010-07-07,3.8
2011-07-06,3.9
2012-07-04,2.0
2013-07-02,0.26
2014-07-01,2.5
2015-07-02,0.85
2016-07-04,4.0
2017-06-28,6.0
2018-07-04,6.3
2019-06-20,4.8
2020-06-17,2.9
2021-07-23,0.59
2022-06-21,3.8
2023-06-13,1.1
2024-07-09,2.0
2025-06-25,0.8
2026-06-23,1.2
