date,open,high,low,close,volume
2021-06-16,64.46,65.31,62.86,62.86,19379
2021-06-17,63.05,64.56,61.83,64.27,15079
2021-06-18,64.27,64.84,63.14,63.71,13618
2021-06-21,63.99,64.27,62.58,63.14,14502
2021-06-22,63.52,64.56,61.92,62.2,13134
2021-06-23,62.39,63.14,61.17,61.83,17865
2021-06-24,62.01,62.39,60.7,61.45,17262
2021-06-25,62.01,62.67,61.07,61.36,11355
2021-06-28,62.01,62.11,60.51,61.07,11799
2021-06-29,60.7,62.11,60.7,62.11,12041
2021-06-30,61.54,64.93,61.26,64.65,29944
2021-07-01,64.84,65.4,63.52,64.27,18168
2021-07-02,64.27,65.03,62.67,64.08,21220
2021-07-05,64.84,67.66,64.08,67.47,45398
2021-07-06,67.66,68.98,66.34,68.41,34117
2021-07-07,68.13,68.79,66.91,67.47,21843
2021-07-08,67.75,68.13,66.44,67.19,15443
2021-07-09,66.44,66.81,65.4,65.59,12159
2021-07-12,66.81,68.13,64.56,64.84,22005
2021-07-13,65.03,65.59,62.77,63.14,35263
2021-07-14,63.99,65.31,62.77,63.24,11088
2021-07-15,63.71,64.65,63.24,64.46,9680
2021-07-16,63.9,63.9,62.3,63.24,8859
2021-07-19,63.05,64.18,61.45,63.43,12961
2021-07-20,62.86,63.43,61.92,62.2,12010
2021-07-21,63.05,63.8,61.07,61.17,13682
2021-07-22,61.73,63.14,61.45,62.58,10019
2021-07-23,62.86,63.24,62.01,62.67,6521
2021-07-26,63.14,63.52,62.67,63.24,7711
2021-07-27,63.52,63.8,61.64,62.2,8327
2021-07-28,61.26,62.2,58.34,59.57,25352
2021-07-29,59.76,61.17,59.38,60.7,8847
2021-07-30,60.7,65.21,60.41,64.46,38512
2021-08-02,64.37,66.15,63.14,65.21,26109
2021-08-03,65.4,66.44,63.71,66.44,36067
2021-08-04,65.87,68.13,65.87,67.57,35613
2021-08-05,67.94,68.7,66.15,67.85,30292
2021-08-06,68.13,68.51,67.19,67.47,19042
2021-08-09,67.75,68.13,64.18,64.56,29705
2021-08-10,65.21,65.87,63.9,64.27,13178
2021-08-11,64.37,64.56,61.83,62.86,28778
2021-08-12,62.67,63.52,61.83,63.14,7730
2021-08-13,62.77,63.43,60.98,61.36,15730
2021-08-16,60.89,61.45,59.57,60.04,15144
2021-08-17,60.23,61.64,59.66,60.32,11470
2021-08-18,60.51,62.58,58.81,62.3,11747
2021-08-19,62.77,62.77,59.66,60.23,12965
2021-08-20,60.13,61.26,59.57,60.04,9972
2021-08-23,60.51,62.01,60.51,61.36,9794
2021-08-24,61.45,62.58,60.13,60.41,9412
2021-08-25,61.51,62.55,60.94,61.89,14979
2021-08-26,63.03,64.64,62.27,62.93,11271
2021-08-27,63.03,63.5,62.08,62.74,7570
2021-08-30,62.84,63.79,62.46,63.41,7385
2021-08-31,63.88,63.88,62.65,63.6,4913062
2021-09-01,64.26,64.45,63.31,64.45,8372
2021-09-02,64.84,66.26,63.98,64.07,19037
2021-09-03,64.84,66.83,64.36,66.45,32397
2021-09-06,66.83,67.31,64.93,65.6,20006
2021-09-07,65.88,66.45,62.84,63.41,20945
2021-09-08,62.93,63.41,61.6,61.98,14275
