date,dividend
2001-07-27,0.1171
2016-09-02,0.0581
2017-08-01,0.0622
2018-09-06,0.1751
2019-08-14,0.196
2020-07-22,0.144
2021-09-08,0.0745
2022-08-02,0.0772
2023-08-31,0.0791
2024-08-08,0.1763
2025-08-05,0.1869
2026-08-04,0.3
