date,dividend
2003-07-24,0.3678
2004-08-03,0.2826
2005-06-02,0.5208
2006-07-05,0.4202
2007-07-11,0.1787
2008-07-17,0.075
2010-07-14,0.0684
2011-08-08,0.0889
2012-07-10,0.0836
2013-08-14,0.2123
2014-08-29,0.2303
2015-08-11,0.349
2016-08-11,0.3475
2017-09-18,0.2906
2018-08-15,0.4459
2019-07-11,0.5672
2020-06-11,0.6243
2021-08-12,0.6243
2022-08-10,0.7206
2023-08-09,0.555
2024-08-22,0.7111
2025-08-21,0.8922
2026-07-23,1.1
