date,dividend
2022-10-19,0.141
2022-12-16,0.141
2023-02-16,0.141
2023-04-21,0.141
2023-06-16,0.074
2023-08-16,0.308
2023-10-19,0.141
2023-12-18,0.141
2024-02-26,0.141
2024-04-22,0.141
2024-06-25,0.33
2024-08-23,0.33
2024-10-24,0.28
2024-12-24,0.22
2025-02-24,0.13
2025-04-23,0.095
2025-06-24,0.011
2025-08-26,0.13
2025-10-23,0.136
2025-12-23,0.136
2026-02-25,0.16
2026-04-23,0.2
2026-06-24,0.205
2026-08-25,0.24
