date,dividend
2017-07-27,0.021
2017-11-30,1.12
2018-07-26,0.083
2018-11-29,0.743
2019-07-18,0.256
2019-11-20,0.53
2020-07-21,0.231
2020-11-17,0.608
2021-07-16,0.172
2021-11-16,1.798
2022-07-18,1.483
2022-11-16,0.55
2023-07-18,0.732
2023-11-16,1.062
2024-07-16,0.415
2024-11-18,0.6
2025-07-16,0.628
2025-11-18,1.252
2026-07-16,1.92
