date,dividend
2013-11-06,0.629
2014-10-29,1.212
2015-10-29,0.845
2016-08-02,0.043
2017-07-27,1.0
2017-11-30,1.65
2018-07-26,0.65
2018-11-29,2.0
2019-07-18,0.661
2019-11-20,1.138
2020-07-21,0.481
2020-11-17,1.139
2021-07-16,0.314
2021-11-16,1.641
2022-07-18,1.248
2022-11-16,1.03
2023-07-18,1.352
2023-11-16,0.861
2024-07-16,0.783
2024-11-18,0.9
2025-07-16,0.989
2025-11-18,3.448
2026-07-16,4.75
