date,dividend
2018-11-22,1.55
2019-11-22,1.6
2020-11-20,1.7
2021-11-19,3.15
2022-09-19,1.45
2022-12-16,1.45
2023-03-17,0.68
2023-06-16,0.68
2023-09-18,0.84
2023-12-18,0.84
2024-03-18,0.88
2024-06-19,1.5
2024-09-18,1.5
2024-12-17,1.4
2025-03-21,1.4
2025-06-20,1.1
2025-09-19,0.78
2025-12-19,0.78
2026-03-20,0.78
2026-06-22,1.0
