date,dividend
2003-07-24,0.3849
2004-08-05,0.4347
2005-07-28,0.464
2008-07-16,0.0844
2011-07-29,0.1115
2012-08-06,0.1162
2013-08-12,0.1259
2014-08-19,0.2405
2015-07-13,0.0683
2016-08-24,0.3071
2017-08-16,0.3844
2018-08-22,0.4321
2019-08-12,0.4053
2020-08-11,0.4709
2021-09-07,0.4833
2022-08-24,0.5528
2023-07-26,0.4855
2024-08-06,0.5941
2025-08-12,0.8911
2026-07-21,1.0
