date,dividend
2020-11-20,0.9
2021-11-19,1.05
2022-11-16,1.48
2023-08-16,0.68
2023-11-16,0.7
2024-02-27,0.43
2024-05-17,0.54
2024-08-16,0.62
2024-11-18,0.65
2025-02-21,0.66
2025-05-22,0.6
2025-08-21,0.6
2025-11-21,0.7
2026-02-26,0.8
2026-05-22,0.85
2026-08-21,0.85
