date,dividend
2000-08-15,0.7499
2001-08-13,0.7072
2002-08-08,0.721
2003-08-07,0.3282
2004-08-10,0.1913
2005-08-31,0.2855
2006-07-18,0.7
2007-07-18,1.1
2008-07-18,1.2
2009-07-16,0.9
2010-07-20,1.0
2011-07-15,1.5
2012-07-18,2.0
2013-07-04,2.1
2014-07-16,1.5
2015-07-21,0.8
2016-07-13,0.5
2017-07-20,0.26
2018-07-19,0.24
2019-07-18,0.47
2020-07-21,0.81
2021-08-30,2.8
2022-07-21,2.0
2023-06-29,1.7
2024-07-04,1.9
2025-07-14,2.0
2026-07-03,2.4
