date,dividend
2018-07-26,0.17
2019-01-17,0.47
2020-01-30,1.66
2021-01-19,0.73
2021-08-17,0.25
2022-01-18,1.65
2022-08-16,0.25
2023-01-30,0.66
2023-08-16,0.2
2024-01-17,0.79
2024-08-16,0.3
2025-01-17,2.05
2025-08-18,1.8
2026-01-20,0.7
2026-08-18,1.6
