date,dividend
2001-06-22,7.0323
2002-07-10,4.2436
2003-07-30,4.8498
2004-07-13,5.4561
2005-08-11,5.6986
2006-08-10,5.2136
2007-07-26,4.8702
2008-10-17,5.2684
2009-08-03,4.7875
2010-08-12,5.075
2011-07-21,5.5243
2012-07-17,5.4608
2014-07-17,4.5251
2015-07-16,4.8564
2016-07-21,5.4852
2017-07-21,4.9419
2018-07-23,4.796
2019-07-25,4.479
2020-07-02,4.226
2021-08-25,4.306
2022-06-30,4.608
2023-06-29,4.702
2024-07-04,4.758
2025-07-03,5.0
2026-07-09,5.2
