date,open,high,low,close,volume
2026-02-03,10.31,10.6,10.15,10.27,369593102
2026-02-04,10.26,10.31,10.2,10.29,224121900
2026-02-05,10.23,10.23,10.11,10.12,397935400
2026-02-06,10.06,10.17,9.95,10.09,261271000
2026-02-09,10.4,10.42,10.35,10.38,150417100
2026-02-10,10.53,10.62,10.51,10.62,205116900
2026-02-11,10.69,10.86,10.67,10.84,338105000
2026-02-23,11.04,11.06,10.9,10.9,718102900
2026-02-24,11.0,11.21,10.95,11.18,430998300
2026-02-25,11.36,11.56,11.31,11.45,744517400
2026-02-26,11.53,11.55,11.4,11.48,623790100
2026-03-02,11.26,11.41,11.21,11.32,759363300
2026-03-03,11.3,11.33,11.06,11.06,743403800
2026-03-04,10.85,10.86,10.58,10.6,885849600
2026-03-05,10.95,11.03,10.75,10.83,504415400
2026-03-06,10.75,10.85,10.7,10.78,230477000
2026-03-09,10.16,10.29,10.08,10.29,715802000
2026-03-10,10.65,10.68,10.41,10.52,265956200
2026-03-11,10.71,10.97,10.69,10.94,183573400
2026-03-12,10.83,10.93,10.75,10.8,201700300
2026-03-13,10.65,10.8,10.62,10.75,172659000
2026-03-16,10.81,10.84,10.68,10.72,167886200
2026-03-17,10.8,10.91,10.8,10.84,149226600
2026-03-18,10.99,11.03,10.95,11.01,182623697
